7.978539800218612754e+01,9.581568340595097766e+01,1.743218730469291700e+02,1.122278377682726216e+02,1.243946562720362863e+02,1.398686934708066474e+02,9.059172371203671048e+01,1.751472501984659402e+02,1.484876645458350026e+02,1.763105776137962550e+02
7.836076632710170031e+01,1.045922750049385570e+02,1.869629519959037793e+02,1.024509050519029927e+02,1.483370358658854684e+02,1.287550208964455010e+02,9.325770945524146782e+01,1.709766591619872429e+02,1.732608931116868689e+02,1.706679158833478596e+02
8.295613785159460463e+01,1.030438004348231544e+02,1.742184550146008917e+02,1.041957261036595384e+02,1.414000198556010446e+02,1.456153180200365966e+02,9.119278132095902833e+01,1.676768340102258890e+02,1.647343573622514441e+02,1.659515629636103426e+02
8.227849284382533313e+01,9.597690018152725600e+01,1.756893028596784063e+02,1.111729068180680997e+02,1.340678302559280723e+02,1.512102059124417792e+02,8.621939789429276857e+01,1.743114001186116013e+02,1.469931817107011511e+02,1.839147233989690449e+02
8.793435740045579507e+01,1.039648911171707653e+02,1.622436820844556280e+02,1.028879714479804761e+02,1.509484301123047203e+02,1.385901798008389960e+02,1.185663985726731084e+02,1.783583977849705491e+02,1.595265228800584509e+02,1.770114435977592677e+02
8.864459792347622624e+01,1.010119785083883244e+02,1.750514806290214551e+02,1.068669017226259541e+02,1.427834291967773765e+02,1.409602873721229912e+02,9.127024200732479642e+01,1.647155157160186150e+02,1.708034861934790456e+02,1.684624235458030910e+02
7.992252246113490344e+01,9.673594482874405287e+01,1.784634575227643438e+02,1.104419945946098096e+02,1.227579573902512067e+02,1.473047244944679619e+02,9.036541568413346681e+01,1.748885618280791618e+02,1.516235954813768103e+02,1.819911121355349337e+02
7.961625742486984336e+01,9.166436924671661757e+01,1.965429493764783331e+02,1.164536622832974473e+02,1.160744954857254498e+02,1.672124360798306952e+02,8.695346692378292630e+01,1.743214291166686394e+02,1.490912666373063757e+02,1.913938144472097065e+02
8.487339710763963296e+01,9.657820256685745619e+01,1.758673382778709424e+02,1.110136789948503804e+02,1.418691208077494821e+02,1.380184096096463691e+02,1.010806463874873486e+02,1.800403307508849480e+02,1.498685611141333425e+02,1.862310822632764484e+02
8.132926598759364367e+01,9.545078987017802774e+01,1.825440342604861144e+02,1.120048478117347486e+02,1.199761740081533219e+02,1.436101470985519768e+02,8.483817612305253419e+01,1.613612180383427415e+02,1.570303991687903249e+02,1.752024802989616603e+02
8.143089619847012273e+01,1.093745095147245365e+02,1.690280110219861456e+02,9.862715392020948002e+01,1.421523668480937204e+02,1.416506533223895019e+02,1.015696349459386880e+02,1.715654334457142625e+02,1.660350391122310896e+02,1.642312645740165920e+02
7.840274460685125746e+01,1.078666272375537147e+02,1.768503885447726134e+02,9.943092841612902077e+01,1.204510105563227853e+02,1.460485410291460937e+02,9.982783201510677884e+01,1.734006822339121072e+02,1.772889644357174177e+02,1.660324376252149250e+02
7.757318536015223742e+01,1.116142479194753605e+02,1.736836399813240064e+02,9.626854489949948857e+01,1.430619984580104074e+02,1.150297767717150634e+02,1.081357438879705484e+02,1.786797070335769035e+02,1.746285932911047780e+02,1.698920255330060627e+02
8.786630455227566472e+01,1.098503154132319679e+02,1.715227740784233106e+02,9.690855169999208840e+01,1.562240678432607979e+02,1.246539108354357666e+02,1.199180531022446417e+02,1.828542229961776115e+02,1.674782717677562971e+02,1.700257640507672932e+02
7.757370868893336535e+01,1.087619776937915077e+02,1.794881430645530713e+02,9.887685923484571049e+01,1.297630018108114029e+02,1.531036702393002997e+02,1.077713281628983282e+02,1.858999117445372917e+02,1.593226482920457556e+02,1.840763409164403583e+02
7.784460480582586683e+01,9.997694605723552286e+01,1.736495628535494689e+02,1.075284718345364610e+02,1.280868751717631540e+02,1.257398457128313964e+02,9.599450647011369142e+01,1.751069230071130960e+02,1.499484644385784406e+02,1.796441578693046779e+02
8.579306300055853285e+01,9.734712966417801283e+01,1.735319156030560919e+02,1.103797834387183912e+02,1.262406637383525094e+02,1.404023554522303527e+02,8.525683263118038724e+01,1.622812454533004143e+02,1.560355595799892683e+02,1.733640213635419514e+02
8.059293500157069445e+01,1.172806214703672367e+02,1.700639290988192442e+02,9.080857647168245705e+01,1.364699651115163590e+02,1.386569454271105712e+02,1.160275283969935742e+02,1.793020484677377908e+02,1.774125351163357038e+02,1.610647869931513583e+02
8.414755375754705824e+01,9.269924523567688368e+01,1.845647024492169805e+02,1.155686210662882161e+02,1.287821341070556969e+02,1.399330767391629706e+02,8.722676836624711427e+01,1.687022683055622849e+02,1.573603181891252234e+02,1.816569510923678195e+02
8.095725671024989367e+01,1.089241420441422008e+02,1.717183703760053106e+02,9.845418163843558546e+01,1.392784060352071549e+02,1.416190812983620049e+02,9.984013075803687798e+01,1.783166061472319939e+02,1.729797957790503347e+02,1.672847103105837618e+02
8.348179451199244738e+01,1.009957501107010387e+02,1.763764763851707471e+02,1.061081064215064771e+02,1.329495482557042862e+02,1.457059197026995605e+02,9.553380643501847658e+01,1.805932193827056267e+02,1.497059531264116004e+02,1.824405329850171711e+02
7.576780072422694445e+01,1.150439109815710026e+02,1.650188661594932569e+02,9.369900394188967141e+01,1.511838357163493356e+02,1.348958080210792900e+02,1.189427092390752847e+02,1.844247222573979172e+02,1.735699587715277517e+02,1.685555594590161945e+02
8.036560558847457969e+01,1.054226229601654552e+02,1.758392725964134229e+02,1.022040359249473340e+02,1.243876607132975778e+02,1.373201812504239570e+02,9.500161221797237943e+01,1.698037232787831101e+02,1.666896735084662282e+02,1.728573131389274806e+02
7.483520602754623496e+01,1.125683223022573429e+02,1.710532377739494336e+02,9.509414315926638039e+01,1.409489774816259171e+02,1.414088789223142157e+02,9.657894328410397122e+01,1.755006874234898362e+02,1.701902382426072791e+02,1.643726412283236300e+02
7.783035150738429309e+01,9.430908882752589761e+01,1.806936017056053174e+02,1.138844160706560444e+02,1.299145929528300485e+02,1.360533752837288262e+02,9.110225485935777101e+01,1.766326869956079690e+02,1.521330823155849714e+02,1.928784356143926288e+02
7.541417304249476672e+01,9.696018918489944838e+01,1.824129881242658087e+02,1.102595829437932053e+02,1.215787239783033158e+02,1.363165557581690734e+02,8.290295786832740532e+01,1.778604376148604729e+02,1.585073437345633351e+02,1.857096521682396144e+02
8.554628967813523843e+01,9.719001396631729506e+01,1.828436753133679815e+02,1.097745083640774766e+02,1.225518425815328385e+02,1.464046459593880058e+02,9.160530927951107572e+01,1.644518541327539651e+02,1.688219935151546736e+02,1.727581469244613857e+02
7.595985984376937949e+01,1.210118468615962257e+02,1.671164163926984259e+02,8.733368580249555180e+01,1.226775963021342477e+02,1.483338714836545478e+02,1.221108916121221597e+02,1.816453845730844705e+02,1.761524591498185828e+02,1.580178359972292697e+02
7.898403862686824084e+01,1.035924672497861820e+02,1.784609486440564581e+02,1.042322321207086873e+02,1.473921005440776071e+02,1.190086024203407646e+02,1.119847971118983594e+02,1.752921687991841111e+02,1.639346253924180701e+02,1.742787773635839130e+02
8.204874554844569445e+01,1.111451896442525822e+02,1.682366251329328009e+02,9.626984378405020948e+01,1.381050247066243912e+02,1.481555333533394219e+02,1.025083871997889844e+02,1.794528090388996873e+02,1.682747267934292097e+02,1.644556685911471163e+02
9.062013744882615640e+01,1.014378306481791725e+02,1.682423962135856641e+02,1.049254016151786573e+02,1.084534126235072335e+02,1.353811268407610839e+02,9.571610732053687798e+01,1.757612935137175896e+02,1.430457233640163679e+02,1.790695156084353243e+02
7.447626232675582969e+01,1.012960710936340831e+02,1.812726016223177794e+02,1.065869302025199659e+02,1.262763990077400678e+02,1.442734584210820685e+02,9.225827585831254396e+01,1.730005203318023064e+02,1.612375807019680281e+02,1.781082475013389796e+02
8.063223146966966226e+01,1.084640191012177013e+02,1.654647698580965880e+02,1.003801851938923875e+02,1.453640982819621286e+02,1.324173462786781670e+02,1.077075146354731885e+02,1.769133698375447068e+02,1.705116472296525671e+02,1.664808683223381252e+02
7.565119154822698988e+01,1.006233368926796459e+02,1.769746372878298644e+02,1.060506634087126088e+02,1.361731888962809762e+02,1.340542853274452568e+02,1.007724124508596475e+02,1.835037542414092400e+02,1.528124811701585486e+02,1.830480914738629963e+02
7.875963019899398887e+01,1.142256494773977238e+02,1.665543052534009405e+02,9.285361888714240308e+01,1.273215533160194184e+02,1.399335465032366699e+02,1.160575144606329019e+02,1.805641787679417405e+02,1.679499077451834523e+02,1.687186902192090656e+02
8.030311369470626914e+01,1.070276111377828556e+02,1.724977440217877813e+02,9.971278384037421461e+01,1.210879490289116376e+02,1.452763388552772881e+02,9.693487456614742825e+01,1.781582949391428201e+02,1.590100220096716725e+02,1.744790235188459064e+02
8.044625242125860609e+01,9.674367692207825087e+01,1.724684870421633605e+02,1.097889521390955281e+02,1.302820101293945640e+02,1.306548184154935370e+02,9.238974391594499025e+01,1.743311895361963479e+02,1.572307576390712995e+02,1.771988696283951015e+02
7.926097678712875449e+01,1.033833849046183815e+02,1.751252182503288282e+02,1.040115104387959519e+02,1.261824123971685196e+02,1.479827482897547668e+02,9.479104553833573732e+01,1.739631189735157761e+02,1.632459554724504187e+02,1.729241718477859706e+02
9.176886097164822331e+01,1.011015034132751964e+02,1.684899547278628233e+02,1.051557647060116807e+02,9.818353040149057165e+01,1.365896999437121337e+02,9.583075359637508939e+01,1.618003442914707932e+02,1.523913823815792341e+02,1.698871021297429706e+02
8.530171584657701089e+01,9.956144730384679065e+01,1.756817255993431104e+02,1.075600656341275254e+02,1.280011866602325767e+02,1.389335322775947930e+02,9.568289684429734621e+01,1.703645905883534226e+02,1.516639954301327009e+02,1.769689775930697238e+02
7.863454301726690687e+01,1.184296468410445442e+02,1.708167095362887267e+02,8.838774753319826516e+01,1.335026402983093590e+02,1.420145107307541252e+02,1.072014683403071729e+02,1.751491779716236863e+02,1.804193987103908796e+02,1.521469388630841877e+02
8.796051875324917546e+01,1.034853589548223454e+02,1.703228229860211798e+02,1.027346593211850205e+02,1.473783374342346519e+02,1.484985533156502129e+02,1.031151603378352490e+02,1.743489864499790940e+02,1.462685338708370466e+02,1.726480876631393642e+02
7.446796869806320274e+01,9.975045919552974283e+01,1.759908086637402960e+02,1.078260766735435254e+02,1.322004497362200937e+02,1.621906540789711357e+02,9.279870243047645317e+01,1.759164466690444328e+02,1.589150672011186316e+02,1.751225298868471896e+02
7.830190006466578723e+01,1.022219777915431251e+02,1.756512574533368536e+02,1.053086355200172193e+02,1.323106657378896500e+02,1.521632887918261474e+02,9.027337315852413724e+01,1.748976980280303337e+02,1.567559152496466481e+02,1.759850315875663966e+02
7.733812840354315199e+01,9.745749340589375720e+01,1.762658325214927686e+02,1.093144194951415784e+02,1.224702138019625863e+02,1.120576072135078789e+02,9.754651923154762017e+01,1.716908103854878220e+02,1.551374442629625037e+02,1.750819202886873995e+02
7.556384753755600059e+01,1.121883951439016300e+02,1.799024305522189024e+02,9.613947966404364820e+01,1.193211639039739396e+02,1.088166226941851562e+02,8.695273315086930666e+01,1.627097974053446023e+02,1.709080599996059675e+02,1.498542409565900471e+02
7.899250983766586387e+01,1.092482825133754005e+02,1.751451854089642950e+02,9.737042598632581303e+01,1.301085092338943809e+02,1.447743539411333984e+02,9.748613479907284329e+01,1.712332638334655144e+02,1.687554787847011823e+02,1.673648171054178988e+02
8.729197771918646254e+01,1.054146621240728336e+02,1.684800013879682012e+02,1.026452422609687574e+02,1.365739023797735001e+02,1.303304020164914618e+02,1.000330965039627813e+02,1.653831684024555955e+02,1.522123652351507985e+02,1.657744159526481837e+02
9.044361336600653090e+01,8.784322623546452746e+01,1.738730565090721143e+02,1.204733156830828023e+02,1.235084980838521744e+02,1.431112435061243957e+02,7.737565925891171048e+01,1.639594615133030686e+02,1.331971659712602332e+02,1.822627231902733058e+02
8.322183703950913980e+01,9.943766093388728677e+01,1.742550126095359815e+02,1.075914177964886704e+02,1.461477334214274606e+02,1.441933396258461357e+02,9.001634060516923341e+01,1.681533678205235276e+02,1.530753153217444265e+02,1.714429527945175380e+02
7.151381730608017051e+01,9.603567151363225207e+01,1.894738981902346495e+02,1.109532393287381211e+02,1.344249353918457359e+02,1.160588307776558281e+02,8.709166831945350395e+01,1.609956654142760613e+02,1.546468501937994802e+02,1.740891031053517963e+02
7.690747999719650352e+01,1.078563521319183849e+02,1.771216662108645323e+02,9.920700797148154493e+01,1.550801853451156944e+02,1.443502948680031182e+02,9.563109329516659329e+01,1.776168541343434129e+02,1.650602318498104353e+02,1.729318430251732082e+02
7.740270685724289024e+01,9.881111353770427286e+01,1.762740975399559034e+02,1.084955377052983323e+02,1.303152747663879722e+02,1.323725610969968329e+02,8.547965418472855958e+01,1.644651483924610886e+02,1.595629042836635847e+02,1.731020052857055873e+02
7.239820305081080676e+01,1.159492571367376286e+02,1.757686274230227355e+02,9.215704616613791700e+01,1.247811780088170792e+02,1.451960270800697685e+02,1.009918191748357827e+02,1.766783379943592820e+02,1.726685116343309119e+02,1.662233830319697176e+02
7.589149299832057238e+01,1.097672522578192940e+02,1.851611904879158033e+02,9.779707219906256910e+01,1.331518492016220421e+02,1.571771396397061835e+02,1.068123512583471353e+02,1.757581279507700174e+02,1.718472226513037526e+02,1.692836750176404621e+02
8.267909494610499621e+01,1.052506888323578380e+02,1.701331580658500684e+02,1.024445829859138257e+02,1.562481396956269464e+02,1.399543446896977912e+02,1.094713399725652749e+02,1.848460219931029656e+02,1.503104318035254323e+02,1.735588578211123263e+02
7.995734484565130629e+01,1.049736173166387516e+02,1.747607525368278516e+02,1.021713403533658067e+02,1.355268498374049386e+02,1.364919163781908935e+02,9.816459404602616701e+01,1.744398069214248039e+02,1.594799444727708533e+02,1.727568336354548251e+02
8.431833338312181070e+01,1.069590820484909557e+02,1.729448784768328551e+02,9.989987252858884403e+01,1.172510314497375958e+02,1.492422847150273810e+02,1.075194531597194043e+02,1.885437747469965188e+02,1.558877785258104041e+02,1.839303486969922687e+02
7.521303478451442004e+01,1.092358003868215519e+02,1.715426731288180235e+02,9.784369830993421147e+01,1.375370043628438737e+02,1.359822248218961249e+02,1.029637033460037969e+02,1.746506085228347160e+02,1.614167134814073279e+02,1.659105424708976955e+02
8.114378086300564519e+01,9.775704908505611002e+01,1.766431940575187696e+02,1.093284339577715230e+02,1.325926868630473336e+02,1.507002043126531134e+02,8.222709062869320462e+01,1.626508318813069138e+02,1.516872065119554236e+02,1.730546885954195773e+02
8.038198303751022422e+01,1.112531268411430858e+02,1.762614004790530089e+02,9.539699022678144047e+01,1.284310563120270103e+02,1.520053372580317443e+02,1.109922572292384473e+02,1.810082040857695915e+02,1.713987061234920759e+02,1.723918532557144374e+02
9.410398673585923746e+01,9.945222207045090101e+01,1.675896100381757208e+02,1.077125804494580308e+02,1.000876463763936783e+02,1.349496466515965949e+02,8.639295549367835747e+01,1.718268155089441507e+02,1.407219369463731482e+02,1.769987060851707668e+02
7.479355827542018176e+01,9.871118684744369887e+01,1.844518199145541075e+02,1.081608098020911939e+02,1.431399303786977555e+02,1.392607053516812812e+02,8.815608886058102200e+01,1.714688168199284348e+02,1.645996608786393836e+02,1.778937461998914387e+02
8.779926140677801527e+01,1.082961012933207741e+02,1.758095744629447950e+02,9.890997380721178445e+01,1.217387273423894669e+02,1.380148744780329650e+02,1.134297512687739697e+02,1.737073084743244920e+02,1.663474946869025075e+02,1.686712112254753322e+02
8.704082957478237859e+01,1.078501254134926342e+02,1.671256403306867071e+02,1.001012305488944776e+02,1.415232365641022056e+02,1.417311578987546454e+02,1.127221832590795572e+02,1.840812770358148782e+02,1.562838794442623396e+02,1.789596956200256557e+02
8.461015255820623793e+01,9.488930593068928943e+01,1.716113848070050665e+02,1.129855976969759297e+02,1.018409930778567514e+02,1.386674670575566779e+02,8.502845687841346489e+01,1.640948715439859598e+02,1.447566353532284040e+02,1.773725863920504366e+02
7.794314948292445422e+01,1.109979708804243046e+02,1.692758970439181212e+02,9.740650247243650028e+01,1.389779617501322946e+02,1.385283469754961914e+02,1.154897870538132452e+02,1.819397392502847879e+02,1.653802706452816267e+02,1.737744858092918605e+02
7.854758516522120715e+01,1.142554255936099281e+02,1.647900734921043409e+02,9.321782104877240727e+01,1.479962798866653770e+02,1.385369641183324347e+02,1.146373856383062417e+02,1.829811295898182664e+02,1.661151403638332624e+02,1.700588981138521945e+02
8.333616963597012273e+01,1.085246151699178654e+02,1.741733462194348760e+02,9.891164204187796827e+01,1.346920262886111459e+02,1.450997685788579474e+02,1.054958132423457471e+02,1.755585506192270486e+02,1.725641140195339460e+02,1.683874572144800936e+02
6.621288911076258898e+01,1.024986698640935856e+02,1.841328919907157911e+02,1.044394252370556870e+02,1.206957668178304459e+02,1.569375973739731194e+02,9.743974108671119438e+01,1.829698633582814011e+02,1.522598078303147986e+02,1.841129368172938143e+02
8.697842971058560124e+01,1.003267781946612587e+02,1.751696779111768194e+02,1.062764962385853806e+02,1.435748745315297867e+02,1.344205049274869452e+02,9.630233839328060697e+01,1.651248702438099656e+02,1.550834422958502614e+02,1.675634147948875636e+02
8.320312849255275012e+01,9.775021123027336500e+01,1.726909537493929747e+02,1.099499195288380662e+02,1.253281264020030221e+02,1.290733801919726318e+02,9.334133365924130032e+01,1.696102127861403801e+02,1.528263439389675398e+02,1.785671216474825655e+02
7.764700889162094199e+01,1.153313372943354835e+02,1.764144168873374952e+02,9.186194889453656742e+01,1.441083824945513925e+02,1.498340088922289794e+02,1.211985953169561441e+02,1.895094784330748894e+02,1.803846644612758894e+02,1.735721215235049044e+02
8.005880554091802992e+01,1.094168169511907536e+02,1.791185831407453009e+02,9.781951062587506840e+01,1.225330355677032941e+02,1.418525717455653137e+02,1.023424901482956670e+02,1.743786698412322380e+02,1.726695427946855261e+02,1.650962715175603535e+02
7.233156164061895765e+01,1.024722446216695744e+02,1.789230373084292296e+02,1.047929271927238233e+02,1.199077442201996320e+02,1.520464302299924384e+02,9.986077057495683107e+01,1.769336625964863572e+02,1.606309999677150984e+02,1.826338728096936848e+02
7.464977017613124133e+01,1.087268259538763004e+02,1.750862240175153204e+02,9.819904737380750248e+01,1.197429767810329224e+02,1.432261441149818779e+02,9.344883802706966947e+01,1.717073415747705667e+02,1.686759166769792273e+02,1.642792455978050441e+02
